"gene_name","module","color","kME_grey","kME_Neutrophil-M1","kME_Neutrophil-M2","kME_Neutrophil-M3","kME_Neutrophil-M4","kME_Neutrophil-M5","kME_Neutrophil-M6","kME_Neutrophil-M7","kME_Neutrophil-M8","kME_Neutrophil-M9"
"C1QBP","Neutrophil-M2","blue",0.155157213347194,0.0813726264939121,0.257134873555398,0.0394991353790538,0.0388395934773974,-0.0336402586166756,0.00837469932268915,0.0427053462525534,0.0335196714640715,-0.0251866069207059
"TXNDC17","Neutrophil-M4","yellow",0.140579653080265,0.168333421565806,0.0431449776429291,0.00161485916044407,0.204362000163491,0.0318776251617467,-0.0426130415564415,0.0935237844481258,0.0840518872144999,0.0746834735591845
"RNASEK","Neutrophil-M4","yellow",0.153384095198357,0.240281723777512,-0.0885378327777469,-0.1075278026736,0.643491198928663,0.3110435348994,-0.185511772779989,0.0903168392177932,0.159016178929218,0.29145651744955
"GABARAP","Neutrophil-M4","yellow",0.127724295596373,0.240448167981933,-0.132246707982659,-0.128784624302404,0.732084504995882,0.347220846543667,-0.183629595281867,0.0541071523003932,0.148444619335055,0.343936348852152
"CD68","Neutrophil-M3","brown",0.00814818511725036,0.0262572288279527,0.0316334557539314,0.395004558993814,-0.0176071430913979,-0.147499799133501,0.0551213155067858,-0.0844969317620414,-0.108404399361848,-0.172662066648375
"KDM6B","Neutrophil-M5","red",-0.0118655666862459,-0.0981352671563052,-0.0673952991449379,-0.0994233631604197,-0.0110560537161988,0.243764964013654,-0.0710090764187783,0.0346808031393646,0.110188045119673,0.0889269650592897
"NAA38","Neutrophil-M3","brown",0.0700228092815055,0.0753442806869997,0.0433408023161406,0.159762591892556,0.0957014021539907,-0.0271520213916363,0.00235886176749313,0.00222019594667202,-0.0062292033145321,-0.0150849448930583
"TRAPPC1","Neutrophil-M3","brown",0.0604035908363799,0.0758017489836548,0.0237758811221473,0.200227057887306,0.146860997813113,-0.0109176995167444,-0.0246962431886379,-0.035623879315416,-0.0268565071510599,0.00368333076888649
"PER1","Neutrophil-M5","red",-0.0268205444422362,-0.115581842211473,-0.0163241767072352,-0.0452015951828266,-0.0826720850425153,0.120557683992737,-0.026191262943886,-0.030574779645558,0.0415929645318789,0.00861229742095427
"VAMP2","Neutrophil-M8","green",-0.0101956239735076,-0.153586422383331,0.0288544009647571,-0.0559356915186081,-0.222087857311947,0.0704107060711351,-0.0101855368727445,-0.0209181112255715,0.0956888763268364,0.0302814569559361
"BORCS6","Neutrophil-M3","brown",0.0209808095987549,0.0197205091626448,0.0136812526473876,0.0975676490404461,0.0124267122922273,-0.0324039025611086,0.0114580951683621,-0.01359258915067,-0.0137539872236383,-0.0425696324854024
"RPL26","Neutrophil-M2","blue",0.360174796937306,0.318995654159475,0.419562791486523,0.0734998016624782,0.160991688761905,-0.126610827850494,0.0127091847929694,0.184679488182036,0.119107273496718,-0.028610170861134
"NDEL1","Neutrophil-M1","turquoise",0.195740684128346,0.269099249375572,0.057529411660393,-0.00945326292651966,0.181774761608586,-0.0158543498820496,-0.0362597812769963,0.240539493634408,0.13173407314387,0.00847772194911825
"PIK3R5","Neutrophil-M1","turquoise",0.235574898269045,0.31252863359318,0.0491219938593035,-0.0294262666945624,0.344011999489042,0.0670230370860069,-0.0732198518778486,0.264755561191047,0.198566385031544,0.0509354243910065
"STX8","Neutrophil-M1","turquoise",0.183962535674919,0.20721538686794,0.136558872588932,0.027935135472145,0.125116647595072,-0.0637115644798096,-0.00998963615196442,0.114528600314648,0.061150991298308,-0.00673301152681428
"GAS7","Neutrophil-M1","turquoise",0.279580003141254,0.39124634035938,0.141672343188449,0.0289991992355389,0.189657177325141,-0.118988263795503,-0.0222687276753139,0.293634921474222,0.150301056702996,-0.0362943086097055
"MAP2K4","Neutrophil-M1","turquoise",0.216828124235243,0.301157199644148,0.084654519564423,0.00534996973167982,0.208752730795593,-0.0365976058751062,-0.0338421713521881,0.24883948834125,0.144341401016807,0.00201820044843245
"TVP23C","Neutrophil-M1","turquoise",0.164828286394264,0.187821709384954,0.140484980937994,0.0341848644143081,0.0904345016308416,-0.0714206743404485,0.00137726941682589,0.11225276429879,0.0517377563822615,-0.0241516460496021
"NCOR1","Neutrophil-M1","turquoise",0.339579380742463,0.441926011597617,0.192874728641199,0.101749907012141,0.236722606456872,-0.145993929331758,-0.0110064602041209,0.290348034612327,0.13381829284313,-0.0527536243144051
"PIGL","Neutrophil-M2","blue",0.11691075021831,0.0841277089530421,0.176443412191256,0.030304122359549,0.0318363656327652,-0.0426854703159317,0.00619043089907413,0.0448189628195992,0.0221817991490234,-0.0261996711527963
"UBB","Neutrophil-M6","black",0.0372165392219075,0.0325909605241102,0.0758913319068603,0.151000092501012,0.0187823305951058,-0.136685437875492,0.42518566523792,-0.0848546937095683,-0.0753588596437905,-0.104866955706866
"TOP3A","Neutrophil-M1","turquoise",0.125131035771253,0.173757381498027,0.0454573664402442,0.00656740368538266,0.0961928346961477,-0.0307888660602523,-0.0174916420133605,0.149511627387991,0.0729566653435314,-0.00599639279623836
"AKAP10","Neutrophil-M1","turquoise",0.233194696456202,0.332356032070315,0.108346367759259,0.0263843546333745,0.198223735951454,-0.0851595247274252,-0.0183191377558398,0.234615781886605,0.109341576838486,-0.0156529166346453
"DHRS7B","Neutrophil-M1","turquoise",0.17791724360703,0.262171357873324,0.083803428013939,0.0196242468274176,0.1601853475218,-0.0780828418723956,-0.0200491456696064,0.178828487511305,0.0815454308625828,-0.0143400255389789
"MAP2K3","Neutrophil-M8","green",0.0549755380764824,0.0309535144856106,0.0383928824792188,0.0299987179767839,-0.134960317508262,-0.0708650231839717,0.0697350888522909,0.0812669261487974,0.0212796927746702,-0.0371500819816864
"WSB1","Neutrophil-M1","turquoise",0.321007842470667,0.455655958671885,0.158872923090662,0.0279916074381867,0.247817483408774,-0.13553532833042,-0.0320463448617186,0.332437680166626,0.157900424183205,-0.00684998020534389
"NLK","Neutrophil-M1","turquoise",0.269680990213101,0.384742430191708,0.15233457039887,0.11412643809331,0.19078935940832,-0.167033709007024,0.0042706673765399,0.236734062311723,0.078397834344655,-0.0755627172100358
"RPL23A","Neutrophil-M2","blue",0.284528092963561,0.190293760085479,0.440705795921114,0.0734674833979976,0.0376387108000678,-0.123525130733812,0.0558120835683753,0.102799018678095,0.0500786233160211,-0.0687160016825188
"FAM222B","Neutrophil-M1","turquoise",0.15862827625788,0.192595930548931,0.107085354621054,0.0275516393522438,0.115607902923855,-0.0451585690294729,-0.010383230982557,0.128622543612034,0.0687003000789136,-0.0148809824488591
"FLOT2","Neutrophil-M1","turquoise",0.240490780537759,0.347894708449225,0.0722664378361124,-0.0302690919154718,0.321691646258836,0.0251976882113838,-0.0739326256153357,0.259810224451242,0.164311930705966,0.118705463381945
"MYO18A","Neutrophil-M1","turquoise",0.119882612361786,0.170162374928562,0.0617331115526252,0.0141765448561115,0.118647542590146,-0.0419696196346492,0.00179698413082033,0.122327181143941,0.0586125768873642,-0.00718434975434969
"TAOK1","Neutrophil-M1","turquoise",0.244418768488435,0.310337969037945,0.128174019722138,0.0530363065957893,0.127492252901586,-0.110888490766953,-0.00515551315623111,0.237566783387242,0.11869328524381,-0.0323362462908209
"ABHD15-AS1","Neutrophil-M1","turquoise",0.24514221337032,0.346170826342967,0.103243765108572,0.0178785975369281,0.262134246268088,-0.0417644747436868,-0.0276115682032685,0.267345061369175,0.148048139164019,-0.022985713718515
"SSH2","Neutrophil-M1","turquoise",0.366801987310081,0.528926989015279,0.0703456781262751,-0.0358801162701616,0.562326329648258,0.0645280405918768,-0.12779663563509,0.404726060264615,0.262889829907844,0.0855701506930356
"BLMH","Neutrophil-M2","blue",0.0553007665554049,0.0252811073984838,0.13051742003548,0.0349332833491799,0.00658620103407449,-0.0411774607457551,0.00202514397036274,-0.00865583633859545,0.000163412851000788,-0.0343082653683839
"CPD","Neutrophil-M7","magenta",0.189586232650768,0.215939091129582,0.0608480753947996,-0.0403931990066471,0.0968763563293748,0.00109050639177523,-0.0584760685033174,0.336067073797642,0.170377969831155,0.0447635679881484
"CRLF3","Neutrophil-M1","turquoise",0.254828996748,0.327513074992792,0.134180565420606,0.0260418646761047,0.212569631847079,-0.0734092417509945,-0.030159491747886,0.211868551341867,0.104325430793346,0.0084476033627746
"ADAP2","Neutrophil-M1","turquoise",0.0735110571095114,0.107351069212787,0.0359401487494004,0.0132459014489597,0.054510148239416,-0.0345246034235287,-0.00342793548585641,0.072562182388296,0.0351690498998684,-0.0155941569050516
"NF1","Neutrophil-M1","turquoise",0.297990896930488,0.405629661783768,0.166995163369641,0.0470276962551702,0.2337518256473,-0.119931891755723,-0.0226222302585937,0.276444642033546,0.13443205646093,-0.03375626107507
"RHOT1","Neutrophil-M1","turquoise",0.179470813705336,0.236977713983145,0.0812377694542728,0.00723552313047304,0.149434082064839,-0.047647078044455,-0.0168636108760035,0.167671417746068,0.0889093348190184,0.00151160707686492
"RFFL","Neutrophil-M1","turquoise",0.161763422253028,0.193018972352209,0.0680995581383751,0.00720808119800958,0.145998403673655,-0.00485763411360225,-0.0215834131213167,0.149562648167586,0.101553256384247,0.00710288813408113
"SLFN12L","Neutrophil-M2","blue",0.214565981169266,0.130384472664924,0.323553718625205,0.05244385488961,0.0625289141505091,-0.0513131126745299,0.00627777044905342,0.0483033358266876,0.0377225213570615,-0.0349465849638676
"AP2B1","Neutrophil-M1","turquoise",0.18353065195097,0.229501869827961,0.0787268303777057,0.0508777433268834,0.18083731444254,-0.0364706537235326,-0.00398811701127334,0.167081073524072,0.0820597962037465,-0.0153276747705914
"CCL5","Neutrophil-M3","brown",-0.030070880384393,-0.0449804393780059,0.0990886050246223,0.779887933586393,-0.132296661947072,-0.310962381850537,0.135662748840008,-0.226626321119508,-0.230117122005282,-0.39680959678253
"SYNRG","Neutrophil-M1","turquoise",0.200233726665838,0.232549687615566,0.127503559445628,0.0219470621333298,0.143675282723987,-0.0596858808085429,-0.00854083490662714,0.15905057695577,0.0825226152709313,-0.0209551340088327
"PSMB3","Neutrophil-M9","pink",0.0609859686733919,0.0526628261021354,-0.0276605160817082,-0.0648010373099043,0.168815510600636,0.151120227240646,-0.0772031181008032,0.0332306076414505,0.0823166366042103,0.253913777788546
"CWC25","Neutrophil-M8","green",0.0255973979265296,-0.0290764813915679,0.00995516887034144,-0.0437428612893219,-0.0791161678244161,0.0326230196425786,-0.0113438635657219,0.0523405946089745,0.10055000945515,0.00605267884845844
"RPL19","Neutrophil-M2","blue",0.274561244162253,0.228598921689631,0.316937113178869,0.0380725436113644,0.190077634897466,-0.0267593495031034,-0.0119704691512292,0.127585908393966,0.0831471078154125,0.0313443510995012
"FBXL20","Neutrophil-M1","turquoise",0.301516225611621,0.416113464843099,0.148082779450959,0.0287733634733444,0.243326932869967,-0.114747732464097,-0.0156927684630906,0.303182210738503,0.14165167823043,-0.0246357541007851
"ORMDL3","Neutrophil-M3","brown",-0.00427428045149711,-0.010494977598519,0.0189090781533289,0.103817225122384,-0.0230310402043631,-0.0486551530668809,0.0616311765338156,-0.036893167243208,-0.035509602652351,-0.0619987566767579
"RARA","Neutrophil-M5","red",0.0240091692665796,-0.000578066044171252,-0.0504776878239149,-0.0639382114290317,0.0868400865151834,0.182732575789201,-0.0577559244855851,0.0485342416246385,0.0841323901801272,0.0989304898720009
"CCR7","Neutrophil-M2","blue",0.148991775944011,0.0636300645341823,0.293039365147716,0.0373031335568851,0.00915921470775817,-0.0382527042271145,0.0211203298870659,0.0195065553877088,0.0186535281322337,-0.0230141254096667
"EIF1","Neutrophil-M5","red",-0.00736928610324384,-0.157159964939551,-0.000902817918571717,0.010228560569346,-0.0923991943132555,0.160272758933214,-0.0364099507732417,-0.0709195093010585,0.0636225075668383,0.0863722051822512
"STAT5B","Neutrophil-M1","turquoise",0.328747261008542,0.469988175337561,0.140042705109335,0.026443375658242,0.314629235191851,-0.0828687228569238,-0.0344905789778456,0.356808727137821,0.191439209801761,0.0153429745171624
"LINC00910","Neutrophil-M1","turquoise",0.127288269752935,0.169645842102779,0.0794554095466518,0.020597360135474,0.100562260800538,-0.0541851561773265,-0.0137991616715466,0.104775708563378,0.045055212843129,-0.00674634227453925
"SLC4A1","Neutrophil-M6","black",-0.0642797646600448,-0.0259111615028565,-0.0206000982666188,-0.0192066998977964,-0.0156609011923294,-0.122020034429408,0.572567183174219,-0.0887297906557301,-0.0788852149168589,-0.124676253955275
"SLC25A39","Neutrophil-M6","black",-0.114948147558103,-0.0654584030337013,-0.0204031441535286,-0.0138186021931215,-0.0585270009275705,-0.197733400319874,0.71273983030104,-0.151014407692349,-0.15841294658167,-0.189775147658728
"GPATCH8","Neutrophil-M1","turquoise",0.243518452882038,0.281998556228151,0.204468170497351,0.0357156965919663,0.134961683462422,-0.103112192043073,-0.00639713958444999,0.182220306392728,0.0944397971716286,-0.0318049537916227
"NMT1","Neutrophil-M1","turquoise",0.212233676783659,0.259296240033386,0.165425104678579,0.0670346332375816,0.132747323460557,-0.107101623342576,0.00380667587346415,0.158989279088372,0.0570555570015308,-0.0344946369403392
"FMNL1","Neutrophil-M5","red",0.111351898566985,0.0977069662692119,0.000970785214295504,-0.0853403727597281,0.0910579353884831,0.144057670371531,-0.0753238566780156,0.167241115815189,0.141420772413169,0.0960947858900641
"KANSL1","Neutrophil-M1","turquoise",0.22033965311147,0.263570700497628,0.122361696289173,0.00427817417669058,0.160371303531728,-0.0477743045246621,-0.0191461150721562,0.21331515749949,0.11706297486839,-0.0180599007660964
"KANSL1-AS1","Neutrophil-M3","brown",0.000145575690769477,-0.0165621685035828,0.0227729040573219,0.0716878456188332,-0.0349531630087092,-0.0230317179216463,0.0189229854328194,-0.0243059845162053,-0.0308124151600296,-0.0257396497312317
"NSF","Neutrophil-M4","yellow",0.0835212362752723,0.105257163284159,0.012913471283847,-0.0092326908463475,0.159402506553889,0.0429202774359213,-0.0408069040330085,0.0675184412153276,0.0629429598428093,0.0302836158161905
"GOSR2","Neutrophil-M1","turquoise",0.16725875106871,0.207407973776155,0.131779522052966,0.0634690743381047,0.093733275992501,-0.0905960649640828,0.0106005413869972,0.115567331706353,0.0456003758243682,-0.0337272364434168
"CDC27","Neutrophil-M1","turquoise",0.217596809096309,0.277638464480906,0.142746555887617,0.0339215763533778,0.150406711331153,-0.084470303432218,0.00160426529694104,0.175274554544701,0.0881065408607093,-0.0194391261910229
"MYL4","Neutrophil-M6","black",-0.0504065242371753,-0.0391014607019498,-0.0115422700175612,0.120813756866943,-0.0377816607425226,-0.106837601038457,0.345636978946209,-0.0991630281115894,-0.0890215195445087,-0.123079532984953
"NPEPPS","Neutrophil-M1","turquoise",0.225414532143525,0.301598773163881,0.0881400570944753,0.0109383210123196,0.17947385874056,-0.046965956684221,-0.0252190053282855,0.250236128846142,0.141936053391494,-0.00565277023701412
"SKAP1","Neutrophil-M2","blue",0.323381768768125,0.155488848738602,0.567459618829728,0.0770481540925888,0.0717661566259672,-0.0764466466646351,0.018923712577491,0.04849132778695,0.0370968376252387,-0.0520977760780315
"HOXB2","Neutrophil-M2","blue",0.114881288751593,0.0535360011327539,0.206609120986168,0.0417046563437567,0.0156913959034341,-0.040082126769706,0.0131020298139573,0.0115293832023488,0.00970215507011196,-0.0299039375059257
"ZNF652","Neutrophil-M1","turquoise",0.245786940836285,0.303677710326238,0.121374726961523,0.0274326935984571,0.165286373754918,-0.0538455411828191,-0.0165895410121361,0.226459488038698,0.123669726166685,-0.000916244132121563
"NME2","Neutrophil-M2","blue",0.265489762225047,0.18259508338052,0.423741989956181,0.0724631956273406,0.0936090980959816,-0.0938319166879903,0.0232429974955104,0.0940887353984022,0.0455852597616779,-0.0535039057654837
"MBTD1","Neutrophil-M1","turquoise",0.169798609631913,0.197147010840075,0.108506979744767,0.0989400860286889,0.0934493009782726,-0.0802037972901065,0.00733310492733494,0.122114704305131,0.0520260702848717,-0.0500651892300549
"COX11","Neutrophil-M2","blue",0.102448586928173,0.0716409931227558,0.166840276651821,0.0869530909646568,0.019233531274439,-0.0616975374584003,0.0253208323976026,0.0203473182296673,-0.005434912087226,-0.0586136049264387
"MMD","Neutrophil-M3","brown",-0.0465688843655549,-0.0625241483971371,0.0383746186409203,0.725582420064866,-0.124023950752336,-0.254464143969387,0.135020550202992,-0.225412410942166,-0.213262952965298,-0.334902677353035
"TRIM25","Neutrophil-M1","turquoise",0.236308037685768,0.32737596642126,0.0601508887181114,-0.014912171089657,0.254315481241121,-0.00381613594389192,-0.05147987500481,0.282236525120909,0.162323496943787,0.0412323947871934
"SCPEP1","Neutrophil-M1","turquoise",0.235074656662898,0.327431990133236,0.125406517955974,0.0487179356435452,0.127264683034022,-0.139629486032951,0.0016039809704065,0.213925285889282,0.0825159759018924,-0.0298989207108872
"MSI2","Neutrophil-M1","turquoise",0.164067026703054,0.154453238590687,0.157338684493361,0.0494434293666005,0.056030218870706,-0.0697164767798406,0.0108789889449284,0.0929287346579067,0.0458310472516456,-0.0300008529356877
"TEX14","Neutrophil-M2","blue",0.137372241987095,0.0993622926171319,0.205352046208148,0.0562313606613088,0.0460018925025283,-0.0519960820693006,0.00612860961739033,0.0429270237802003,0.0131004126788953,-0.0305835821386839
"CLTC","Neutrophil-M1","turquoise",0.275178472277388,0.371913278340001,0.132616871937178,0.035682517725151,0.169031098484031,-0.113729453265455,-0.0123853469285782,0.283215722444123,0.137580158202204,-0.0310563346924777
"VMP1","Neutrophil-M7","magenta",0.186773595863704,0.228895981602678,0.00357609516359587,-0.109659810426856,0.296094485516091,0.151499153174418,-0.116249923051671,0.312600297036934,0.209571140708553,0.15478077497867
"USP32","Neutrophil-M1","turquoise",0.388051843560351,0.563659329912001,0.12829888449548,0.00755621669842809,0.438538768552117,-0.0567700637426954,-0.0609510107244006,0.437787000475512,0.241309704021773,0.018275344717909
"BCAS3","Neutrophil-M1","turquoise",0.360022910668107,0.498412775693862,0.170238238005607,0.0378343441442905,0.3555612690986,-0.102784050742712,-0.0355988685428237,0.347068217089634,0.175062811330877,-0.0143721646662263
"MED13","Neutrophil-M1","turquoise",0.241322493916946,0.299181316216517,0.122276141604278,0.0216461583104208,0.150996101603644,-0.075426712519918,-0.018540827765844,0.227132037419372,0.12218474911122,-0.0326606497150479
"TLK2","Neutrophil-M1","turquoise",0.195564515842979,0.230863469321378,0.111494146190571,0.0152460156987156,0.132746975133811,-0.041335949690018,-0.0157420778050614,0.171854106359775,0.100434283963127,0.00155552140893765
"TANC2","Neutrophil-M1","turquoise",0.285102390667934,0.409695655522104,0.153401863640239,0.0485437056634388,0.208142946517542,-0.146890789549696,-0.012529907151983,0.278040755611608,0.113607710842002,-0.0340093310744349
"MAP3K3","Neutrophil-M1","turquoise",0.22801530409319,0.302221130605163,0.0909629827375522,-0.000363832049941282,0.194983439025477,-0.0444368877017405,-0.0362016548253193,0.23708673226292,0.128175482597348,0.02794739054536
"LIMD2","Neutrophil-M9","pink",0.100031068652752,0.110406407902416,0.00356050723631464,-0.0551480655226135,0.220199627433241,0.131209379386159,-0.0789251486605881,0.0755710798926524,0.0905505102483194,0.188061219948038
"STRADA","Neutrophil-M1","turquoise",0.210977664137118,0.27990577760506,0.118804525829046,0.023828336167635,0.208391697156924,-0.0517473930810361,-0.0255037537136712,0.181376071869222,0.0956824149677785,-0.000948406542705772
"ICAM2","Neutrophil-M3","brown",0.0246650832170976,-0.00638855242353437,0.0573040399769186,0.332253325274184,-0.0192401214362519,-0.0938028482444264,0.0613405389606735,-0.0848760516670075,-0.0708791132136788,-0.130494798343568
"ERN1","Neutrophil-M1","turquoise",0.178473930145448,0.221768368992924,0.0988047386362021,0.012112978343806,0.121759115169699,-0.0559444498092979,-0.0112504539331958,0.176353314144361,0.0877635158742074,-0.00141641113594058
"POLG2","Neutrophil-M1","turquoise",0.156833591871243,0.211615503085871,0.0986242636392399,0.0307707748669295,0.119336051993091,-0.0978120718686524,-0.00380092821147133,0.139531850140663,0.0457687493057569,-0.0270553156680383
"DDX5","Neutrophil-M8","green",0.177134413110584,0.0975556047737484,0.105823711016466,-0.0447853804556278,-0.0662188878114931,0.000781379550516744,-0.0217449815593612,0.179493473165016,0.18897896100874,0.0280390205427867
"SMURF2","Neutrophil-M1","turquoise",0.214199693053479,0.258314536638854,0.108572707839272,0.021050572450323,0.159247072799874,-0.0484780145659731,-0.0239295970489913,0.187631508786579,0.0990423169277867,-0.00870798855994107
"PRKCA","Neutrophil-M1","turquoise",0.289826853681939,0.322272127715762,0.316721955571057,0.112414373292465,0.129365332512747,-0.168496143830281,0.0203276426471992,0.172291613192495,0.0646540520554025,-0.0838930896007288
"HELZ","Neutrophil-M1","turquoise",0.221386521425203,0.27295586661048,0.155946588982507,0.0511831609551463,0.0909051710224295,-0.118764382701689,0.00323321667165422,0.190555571312929,0.0807572590956451,-0.0410992430134278
"PSMD12","Neutrophil-M1","turquoise",0.175451996599801,0.204813454148138,0.0988849328773858,0.0241810559034585,0.101321529046286,-0.0542551854647087,9.1524922166724e-05,0.150922536225837,0.0876755990915379,-0.0183957868735781
"PITPNC1","Neutrophil-M1","turquoise",0.249978595161145,0.270318284555393,0.213395101734276,0.0310493137680092,0.199453438952434,-0.0447177565936082,-0.0193892372025882,0.176453390752884,0.0991797131504636,-0.00759614618507348
"BPTF","Neutrophil-M1","turquoise",0.249860374699809,0.301163501210274,0.155920910594687,0.0344712878332965,0.166844609918834,-0.0780783929742164,-0.0119918026930849,0.220453271097197,0.104725283344033,-0.0116956709427947
"ARSG","Neutrophil-M1","turquoise",0.157718889456236,0.223317482518265,0.0497829337122993,-0.000743830363708416,0.201542963525077,0.00480617739491204,-0.0198263396226018,0.167806459019655,0.112906640990866,0.00744791115682948
"WIPI1","Neutrophil-M1","turquoise",0.154614106060902,0.225555740379645,0.0727259315928463,0.11200421126708,0.128309144006894,-0.106578656788915,0.00953394139862011,0.120254559370274,0.0363949637090939,-0.0457726971251194
"ABCA5","Neutrophil-M1","turquoise",0.127416087086278,0.150548436822371,0.0837010654053027,0.0185814669929274,0.0618194955286034,-0.0667278183225578,-0.00654757933168336,0.0918763231782745,0.0298840106048112,-0.0137486001305988
"MAP2K6","Neutrophil-M1","turquoise",0.352748028543741,0.533446129135774,0.202067994574421,0.0712687932872266,0.25198515613239,-0.227598123467787,0.00282265058426273,0.323194524086457,0.116270239958462,-0.0595489638245877
"SLC39A11","Neutrophil-M1","turquoise",0.147813877238091,0.162463311934388,0.122965534702376,0.0268331529000409,0.0940158215255125,-0.0563304046664068,0.00779437850454702,0.0957014905410594,0.0479533492093431,-0.0234084324160982
"RAB37","Neutrophil-M3","brown",0.00165769387023012,0.00500602664200468,-0.0176414514454408,0.133875774452841,0.0443936757874525,0.00625554924374347,-0.00594384378973045,-0.0387750513097205,-0.0109745533811075,-0.00241111675017255
"MRPS7","Neutrophil-M2","blue",0.0638650327714552,0.0394455595679021,0.116880731869003,0.0125902857478348,0.0160405041651886,-0.0237791420995695,0.0223594472497853,0.0126061354557809,0.0108529168501879,-0.0182356243950374
"MIF4GD","Neutrophil-M3","brown",0.0385364615351232,0.0119443710714898,0.0832850860984929,0.206152674978439,-0.00585626972485498,-0.0738625649649866,0.0367108832336954,-0.0489622174961147,-0.060999681194778,-0.0996979086805263
"H3F3B","Neutrophil-M6","black",-0.232973418813911,-0.469740566413788,0.0175524033205869,-0.0445350612344636,-0.790668645873279,-0.0904200452223064,0.0931904009742254,-0.163096379196042,-0.0850530275353902,-0.105188462572108
"MRPL38","Neutrophil-M2","blue",0.0881433850705476,0.0512329619452913,0.144302583179702,0.024265635145859,0.0350369857937682,-0.00672999740980503,0.00411386673840585,0.0188937757626004,0.0252128273676022,0.00179227777862752
"RNF157","Neutrophil-M2","blue",0.156600242101929,0.076372165644509,0.312132702830174,0.0437503008185145,0.0192751258401743,-0.0554476352689534,0.0158148673877269,0.0238901792396772,-0.0093644510980719,-0.040813366784418
"UBALD2","Neutrophil-M5","red",0.0256571792956695,-0.0138797406027983,-0.0528208354665988,-0.0642885896653441,0.10721985415007,0.196560449246133,-0.0636567349899937,0.0239258130035388,0.0753382052607688,0.166216489235044
"RHBDF2","Neutrophil-M1","turquoise",0.124344647237228,0.175068343546994,0.0114493622300368,-0.0184715074110567,0.194804392107926,0.0479256002935984,-0.049144609126686,0.151067522383499,0.107007743780878,0.0364247117476288
"MXRA7","Neutrophil-M1","turquoise",0.213259774479379,0.306418467697564,0.12106059801965,0.0451447935634177,0.150559537396593,-0.121640281009102,-0.00278251781500411,0.199401484028078,0.0845772785605064,-0.0317138580868308
"SEC14L1","Neutrophil-M8","green",0.0497423408984996,-0.0552282195161713,0.00531426214598696,-0.0299608931313428,-0.145162407263976,0.0621411421348021,-0.0229499217838943,0.0990169235511327,0.148899802063083,-0.0181845848665662
"TNRC6C","Neutrophil-M1","turquoise",0.252669100606501,0.315044887677022,0.162734760027058,0.0294989290336703,0.215747014919952,-0.0581972338117355,-0.0204483548437461,0.222949115251978,0.121460651720678,-0.0064524918694874
"PGS1","Neutrophil-M4","yellow",0.261917656065222,0.398369021695474,0.0523278150392413,-0.0188619933945514,0.431974847292658,0.0326435770920784,-0.0866408500114004,0.295145167879713,0.1815497406039,0.102296676487914
"RPTOR","Neutrophil-M2","blue",0.126186011586474,0.0804956128539778,0.176850022568822,0.0419282052574547,0.0461300045628516,-0.0304656893089412,0.00496564098805573,0.0293062154739342,0.0209556531270557,-0.0248135797344444
"CHMP6","Neutrophil-M3","brown",0.0505709172306137,0.0463321659359074,0.0330844356884495,0.234751565697045,0.0181044953834177,-0.0824561993288908,0.0331624345880495,-0.0230093742948959,-0.0459065525719242,-0.0827747020080976
"AATK","Neutrophil-M1","turquoise",0.234077775222276,0.342320154594031,0.0929189961023354,0.0296792864508286,0.220689353643598,-0.0712885935086718,-0.0279835636582563,0.262856373861061,0.122841563201149,-0.00275960745288606
"ACTG1","Neutrophil-M4","yellow",0.172300255288226,0.244808418873659,0.0749836017722525,0.243019348370061,0.282039661108239,-0.038139485954737,-0.049309815200377,0.0737640993394821,0.0377095043299819,0.00559123581102559
"ARHGDIA","Neutrophil-M8","green",-0.00437854577666707,-0.0837778508828994,0.010547767206806,-0.0382315201079472,-0.105219652109464,0.0505542045179361,-0.0244083842458081,-0.0088104018836711,0.0752147299362581,0.0309862662929108
"MAFG","Neutrophil-M3","brown",0.0498378285260629,0.0580787045089167,0.0242836930691859,0.120245873934304,0.0193006867123451,-0.0474908479873596,0.0141315941496766,0.0213889596747333,0.00195076618251854,-0.048258671124086
"CCDC57","Neutrophil-M1","turquoise",0.140086747307772,0.163131420227474,0.107690319751689,0.035935767793446,0.120050401331732,-0.030582315002903,-0.0089392393091268,0.112536048938496,0.05164968365462,-0.0102273842284864
"SECTM1","Neutrophil-M9","pink",-0.0060701768912676,-0.0442088251076712,-0.0667731673899501,-0.0671750040814621,0.104362000545258,0.167106707550626,-0.064304442045572,-0.00350328949533431,0.069470948821683,0.198791351509125
"NARF","Neutrophil-M1","turquoise",0.167217131599303,0.230220145954417,0.0503273639229998,-0.0105508241711429,0.182916554846693,-0.00920797661971233,-0.0222566565166696,0.178894603851941,0.0943825152227722,0.0493162648263447
"FOXK2","Neutrophil-M1","turquoise",0.269894238259942,0.343932568263734,0.185525634759558,0.0463641815194725,0.166692045376041,-0.127578706006424,0.0024696827916106,0.224976327972504,0.0929548647125317,-0.0528393448614589
"B3GNTL1","Neutrophil-M1","turquoise",0.124142090787494,0.175760227484292,0.0259364528963316,-0.00276308731522704,0.153891818469555,-0.00481821704219753,-0.0337293338000275,0.151206829564305,0.0875063053347635,0.0205146519204883
"USP14","Neutrophil-M1","turquoise",0.158164937335575,0.152730262392052,0.172520113421038,0.0340273305066511,0.063492262272064,-0.0670066546098387,0.0124960814354271,0.0887569579578019,0.0364810968722986,-0.0217232071576617
